Time	roll	pitch	yaw	lat	lon	alt
458	0	-2.35	11.5	33.016	-112.0073	13904.4
459	-2.73	-0.91	30.19	33.016	-112.0068	13904.4
460	-3.97	0	-64.25	33.016	-112.0066	13904.4
461	-4.28	-2.52	172.5	33.016	-112.0064	13904.4
462	-1.23	0	89.73	33.016	-112.0062	13904.4
463	-0.47	-0.93	16.43	33.0161	-112.006	13904.4
464	-1.15	4.36	-55.35	33.0161	-112.0058	13904.4
465	-2.42	1.76	-58.79	33.0161	-112.0056	13904.4
466	-0.62	-2.48	-145.04	33.0161	-112.0054	13904.4
467	-4.48	-0.43	87.06	33.0161	-112.0052	13904.4
468	-2.36	1.93	37.82	33.0161	-112.005	13904.4
469	-5.8	1.78	2.18	33.0162	-112.0048	13904.4
470	-3.34	-0.83	-82.37	33.0162	-112.0046	13904.4
471	-4.22	-1.05	156.66	33.0162	-112.0044	13904.4
472	-3.59	-1.12	117.47	33.0162	-112.0041	13904.4
473	-1.89	-4.25	47.48	33.0162	-112.004	13904.4
474	-2.62	-2.15	-70.69	33.0162	-112.0038	13904.4
475	-1.35	-5.84	-140.94	33.0162	-112.0036	13904.4
476	-0.87	-1.31	123.17	33.0162	-112.0035	13904.4
477	-5.32	-4.9	67.68	33.0162	-112.0033	13904.4
478	-2.25	0.82	62.71	33.0162	-112.0032	13904.4
479	-3.81	0.42	69.96	33.0162	-112.0031	13904.4
480	1.51	-2.58	18.29	33.0162	-112.0029	13904.4
481	-4.37	0	-66.87	33.0162	-112.0028	13904.4
482	-4.74	-4.73	-57.94	33.0162	-112.0026	13904.4
483	-3.38	-2.03	-102.81	33.0162	-112.0024	13904.4
484	-5.56	0.89	174.63	33.0161	-112.0022	13904.4
485	-3.56	-2.67	-155.14	33.0161	-112.0021	13904.4
486	-1.39	-3	173.13	33.016	-112.0019	13904.4
487	-6.71	-6.44	93.17	33.016	-112.0016	14684
488	-1.91	-2.12	42.98	33.0159	-112.0014	14684
489	-7.07	0	36.24	33.0159	-112.0012	14684
490	-5.84	0	52.62	33.0158	-112.001	14684
491	-2.41	-1.97	14.29	33.0158	-112.0008	14684
492	-9.04	-1.71	-14.42	33.0158	-112.0006	14684
493	-6.81	-0.85	32.24	33.0157	-112.0005	14684
494	-3.25	-2.81	58.38	33.0157	-112.0003	14684
495	-2.42	0	42.73	33.0157	-112.0002	14684
496	-0.63	-2.71	70.16	33.0156	-112.0000	14684
497	-7.9	0.61	143.8	33.0156	-111.9999	14684
498	-2.38	-3.45	-46.07	33.0156	-111.9997	14684
499	-2.54	3.23	54.46	33.0156	-111.9995	14684
500	-1.28	-1.06	171.54	33.0155	-111.9993	14684
501	-3.89	1.08	-160.18	33.0155	-111.999	14684
502	-6.44	0	-108.27	33.0155	-111.9989	14684
503	0.69	-2.29	14.59	33.0154	-111.9987	14684
504	-3.8	-3.37	72.06	33.0154	-111.9985	14684
505	-3.41	1.4	96.55	33.0154	-111.9983	14684
506	0.22	-3.73	-147.21	33.0153	-111.9981	14684
507	-6.53	-1.21	-57.28	33.0153	-111.9979	14684
508	-1.78	0.89	41.12	33.0153	-111.9977	14684
509	-1.74	1.73	-129.31	33.0153	-111.9975	14684
510	2.84	3.05	-9.59	33.0153	-111.9973	14684
511	-2.1	2.52	0.66	33.0153	-111.9972	14684
512	-4.84	-0.97	21.58	33.0152	-111.997	14684
513	-7.07	-2.7	32.88	33.0152	-111.9968	14684
514	1.77	-1.11	74.98	33.0152	-111.9966	14684
515	-0.85	-2.96	-164.11	33.0152	-111.9963	14684
516	0.39	0.39	-62.65	33.0152	-111.9962	14684
517	-3.32	1.24	-3.73	33.0152	-111.9959	14684
518	-0.44	2.42	65.26	33.0152	-111.9958	14684
519	-6.48	-3.12	113.3	33.0152	-111.9956	14684
520	-4.41	-0.21	-168.34	33.0152	-111.9954	14684
521	-5.15	-0.45	12.26	33.0152	-111.9953	14684
522	2.46	0.67	154.39	33.0153	-111.9951	14684
523	-0.21	0.21	-144.3	33.0153	-111.9949	14684
524	-3.38	-2.74	-125.4	33.0153	-111.9948	14684
525	-4.59	-0.23	-99.76	33.0152	-111.9947	14684
526	-2.49	4.29	-50.87	33.0152	-111.9946	14684
527	-2.35	2.14	-4.92	33.0152	-111.9944	14684
528	-7.05	-1.06	1.87	33.0151	-111.9943	14684
529	-7.07	-2.27	18.64	33.0151	-111.9941	14684
530	-5.49	2.85	76.57	33.0151	-111.9939	14684
531	-0.21	1.03	176.08	33.015	-111.9937	14684
532	-4.74	2.03	-109.14	33.015	-111.9936	14684
533	2.48	2.03	10.15	33.0149	-111.9933	14684
534	-1.87	0.83	51.85	33.0149	-111.9931	14684
535	-3.38	-0.2	-4.5	33.0149	-111.9929	14684
536	-3.4	0.43	-40.79	33.0149	-111.9926	14684
537	-6.9	0.89	28.99	33.0149	-111.9924	14684
538	-0.42	2.97	129.55	33.0148	-111.9922	14684
539	-6.94	3.46	-129.33	33.0148	-111.992	14684
540	-0.69	2.98	-17.05	33.0148	-111.9919	14684
541	-3.42	0.68	33.23	33.0148	-111.9917	14684
542	-2.54	1.06	40.98	33.0148	-111.9915	14684
543	-3.54	0	58.52	33.0149	-111.9913	14684
544	0.23	1.13	121.82	33.0149	-111.9911	14684
545	-1.33	-0.67	-171.3	33.0149	-111.9909	14684
546	-6.49	-2.45	156.93	33.015	-111.9908	14684
547	-1.65	-2.59	113.13	33.015	-111.9906	14684
548	-2.82	-0.23	81.9	33.0151	-111.9903	15098.8
549	-2.14	-2.14	91.02	33.0151	-111.9902	15098.8
550	-3.19	-0.43	97.66	33.0152	-111.9900	15098.8
551	0	0.22	142.26	33.0152	-111.9898	15098.8
552	-1.33	0.44	-137.76	33.0153	-111.9896	15098.8
553	-3.7	-1.3	178.23	33.0153	-111.9894	15098.8
554	-1.33	-1.11	83.82	33.0154	-111.9893	15098.8
555	-1.77	2.43	6.55	33.0154	-111.9891	15098.8
556	-3.73	3.31	-35.94	33.0155	-111.9889	15098.8
557	-4.11	-0.82	-78.1	33.0155	-111.9887	15098.8
558	-1.91	-2.54	-163.71	33.0155	-111.9885	15098.8
559	-2.19	-0.66	155.44	33.0156	-111.9883	15098.8
560	-2.37	2.37	127.78	33.0156	-111.9881	15098.8
561	-2.58	-1.51	60.12	33.0156	-111.9879	15098.8
562	-1.83	2.51	-6.12	33.0156	-111.9878	15098.8
563	-2.03	1.8	-24.21	33.0157	-111.9874	15208.1
564	-4.45	-0.85	-59.18	33.0157	-111.9872	15208.1
565	-6.22	-1.07	-144.67	33.0157	-111.987	15208.1
566	-3.56	-0.22	-149.19	33.0158	-111.9868	15208.1
567	-1.09	0	168.24	33.0158	-111.9865	15208.1
568	-1.92	-1.92	89.4	33.0158	-111.9863	15208.1
569	-1.52	1.31	15.9	33.0158	-111.9862	15208.1
570	-4.21	0.89	-13.35	33.0159	-111.986	15208.1
571	-3.83	0	1.52	33.0159	-111.9857	15208.1
572	-2.41	0.88	-42.65	33.0159	-111.9855	15208.1
573	-2.68	0	175.36	33.0159	-111.9853	15208.1
574	-0.89	1.11	119.27	33.0159	-111.9851	15208.1
575	-4.86	-0.88	110.17	33.0159	-111.9849	15208.1
576	-6.24	-3.11	120.04	33.0158	-111.9847	15208.1
577	-1.57	-2.24	78	33.0157	-111.9843	15331
578	-1.75	0.22	2.69	33.0157	-111.9841	15331
579	-4.28	2.47	0	33.0157	-111.9839	15331
580	-0.66	1.55	106.86	33.0156	-111.9837	15331
581	-8.48	-0.44	30.51	33.0156	-111.9835	15331
582	-3.77	-0.89	-21.6	33.0156	-111.9833	15331
583	-4.76	-0.87	-102.31	33.0155	-111.9832	15331
584	-2.24	0	167.95	33.0155	-111.983	15331
585	-5.71	-2.28	97.5	33.0155	-111.9828	15331
586	-3.65	-1.37	72.62	33.0155	-111.9827	15331
587	-6.09	2.92	68.76	33.0155	-111.9825	15331
588	-3.3	2.64	84.56	33.0155	-111.9824	15331
589	0.21	-0.63	41.8	33.0155	-111.9822	15331
590	-3.98	0	-50.24	33.0155	-111.982	15331
591	-3.28	0	176.33	33.0155	-111.9819	15331
592	-5.11	-2.66	97.79	33.0156	-111.9815	15449.6
593	-2.25	0	56.52	33.0156	-111.9813	15449.6
594	-3.74	3.03	75.85	33.0156	-111.9811	15449.6
595	-1.39	-0.23	102.93	33.0156	-111.9808	15449.6
596	0	-0.45	47.85	33.0156	-111.9806	15449.6
597	-5.8	-1.34	2.67	33.0156	-111.9804	15449.6
598	-3.19	-0.91	-6.03	33.0157	-111.9802	15449.6
599	-3.63	0.23	-43.77	33.0157	-111.9800	15449.6
600	-4.78	-0.43	-44.43	33.0157	-111.9798	15449.6
601	-2.82	-0.43	-11.14	33.0158	-111.9796	15449.6
602	-1.78	-0.67	13.98	33.0158	-111.9794	15449.6
603	-2.94	1.81	18.77	33.0158	-111.9792	15449.6
604	-6.99	0.22	34.38	33.0158	-111.9789	15449.6
605	-3.71	-2.4	25.57	33.0158	-111.9787	15449.6
606	-2.73	0	16.93	33.0159	-111.9782	15449.6
607	-4.4	-0.46	62.51	33.0159	-111.978	15449.6
608	-3.41	1.59	43.05	33.0159	-111.9779	15449.6
609	-5.31	3.09	29.24	33.0159	-111.9777	15449.6
610	-5.99	-0.85	50.79	33.0159	-111.9775	15449.6
611	-2.91	-2.91	24.7	33.0159	-111.9773	15449.6
612	-5.82	0	-8.33	33.0159	-111.9771	15449.6
613	-3.71	-2.4	46.95	33.016	-111.977	15449.6
614	-4.99	0	125.94	33.016	-111.9768	15449.6
615	-5.64	-2.25	165.84	33.016	-111.9766	15449.6
616	-5.49	-2.63	-161.26	33.016	-111.9764	15449.6
617	-2.83	-0.44	-123.25	33.016	-111.9762	15449.6
618	-3.26	-0.22	-170.72	33.016	-111.976	15449.6
619	-4.2	-0.88	136.45	33.0161	-111.9757	15449.6
620	-2.98	1.14	157.25	33.0161	-111.9753	15449.6
621	-4.65	1.62	-129.85	33.0161	-111.9751	15449.6
622	-8.68	0.43	-96.28	33.0161	-111.9749	15449.6
623	-5.01	1.46	-33.4	33.0162	-111.9747	15449.6
624	-4.92	-0.82	21.85	33.0162	-111.9745	15449.6
625	-4.45	0	35.46	33.0162	-111.9742	15449.6
626	-5.36	0.67	54.21	33.0162	-111.974	15449.6
627	-4.74	1.35	98.87	33.0162	-111.9738	15449.6
628	-3.43	0.23	174.01	33.0162	-111.9736	15449.6
629	-6.72	-2.08	-136.74	33.0162	-111.9734	15449.6
630	-4.59	0.23	-100.46	33.0163	-111.9732	15449.6
631	-2.23	-2.45	-39.06	33.0163	-111.9731	15449.6
632	-5.58	0	-18.28	33.0163	-111.9729	15449.6
633	-3.67	0	2.92	33.0163	-111.9728	15449.6
634	-4.09	-1.07	-19.92	33.0163	-111.9723	15449.6
635	-7.13	0.89	-63.01	33.0163	-111.9721	15449.6
636	-2.26	0	-163.18	33.0163	-111.9719	15449.6
637	-6.78	-0.93	80.51	33.0163	-111.9718	15449.6
638	-3.13	-0.72	40.23	33.0163	-111.9716	15449.6
639	-6.22	1.33	39.13	33.0164	-111.9714	15449.6
640	-7.57	1.26	53.26	33.0164	-111.9712	15449.6
641	-2.03	-0.2	13.57	33.0164	-111.9711	15449.6
642	-5.45	0.44	-64.53	33.0164	-111.9709	15449.6
643	-2.45	-0.22	-166.28	33.0164	-111.9707	15449.6
644	-3.43	-2.74	58.5	33.0164	-111.9706	15449.6
645	-4.53	1.19	-47.91	33.0164	-111.9704	15449.6
646	-2.1	-1.17	-159.7	33.0165	-111.9702	15449.6
647	-5.21	0.91	98.36	33.0165	-111.9700	15449.6
648	-1.89	-2.93	36.17	33.0165	-111.9696	15736.9
649	-3.9	-0.41	-61.46	33.0165	-111.9694	15736.9
650	-2.99	0	-178.24	33.0165	-111.9692	15736.9
651	-2.66	-0.89	76.15	33.0164	-111.969	15736.9
652	-5.78	0.69	-2.41	33.0164	-111.9688	15736.9
653	-5.71	-1.82	-31.73	33.0165	-111.9687	15736.9
654	-2.49	-1.36	-64.93	33.0165	-111.9685	15736.9
655	-3.8	0.22	-96.42	33.0165	-111.9683	15736.9
656	-5.23	0.44	-14.87	33.0165	-111.9681	15736.9
657	-4.98	-0.65	54.29	33.0166	-111.968	15736.9
658	-2.99	-2.99	114.3	33.0166	-111.9678	15736.9
659	-4.18	-1.98	131.06	33.0166	-111.9676	15736.9
660	-4.23	2.22	117.32	33.0166	-111.9674	15736.9
661	-6.12	2.4	126.56	33.0166	-111.9673	15736.9
662	-5.17	0	164.18	33.0167	-111.9671	15736.9
663	-3.42	-2.99	-118.89	33.0167	-111.9667	15804.4
664	-2.39	-1.95	-77.24	33.0166	-111.9665	15804.4
665	-4.21	0.66	-24.84	33.0166	-111.9663	15804.4
666	1.34	0.45	53.85	33.0166	-111.9661	15804.4
667	-3.31	0.22	86.52	33.0166	-111.9659	15804.4
668	-8.49	0.69	106.64	33.0167	-111.9657	15804.4
669	-3.45	1.15	-164.12	33.0167	-111.9656	15804.4
670	-2.33	-1.27	-149.83	33.0167	-111.9654	15804.4
671	-4	1.68	155.74	33.0167	-111.9652	15804.4
672	-5.29	-2.2	-143.71	33.0167	-111.9651	15804.4
673	-5.78	-3.92	-117.89	33.0167	-111.9649	15804.4
674	-4.64	-1.76	-155.77	33.0167	-111.9647	15804.4
675	-6.6	0	178.48	33.0167	-111.9646	15804.4
676	-3.26	-1.3	113.93	33.0167	-111.9644	15804.4
677	-2.55	-4.85	-0.91	33.0168	-111.964	15804.4
678	-5.08	3.86	139.77	33.0168	-111.9638	15804.4
679	-2.6	0.47	168.64	33.0169	-111.9636	15804.4
680	2.12	-5.5	160.86	33.0169	-111.9635	15804.4
681	-2.5	-0.83	32.62	33.0169	-111.9633	15804.4
682	-3.39	2.59	-62.65	33.0169	-111.9631	15804.4
683	-5.87	-1.41	-86.56	33.017	-111.9629	15804.4
684	-0.41	-4.11	158.73	33.017	-111.9627	15804.4
685	-7.47	0	102.48	33.017	-111.9626	15804.4
686	-4.97	0	125.03	33.017	-111.9624	15804.4
687	0.23	0	83.85	33.017	-111.9622	15804.4
688	-1.47	-4.4	-3.82	33.017	-111.962	15804.4
689	-1.84	1.61	-93.66	33.017	-111.9618	15804.4
690	-6.91	-0.86	-149.73	33.017	-111.9616	15804.4
691	-6.48	-2.29	156.22	33.017	-111.9615	15804.4
692	-6.1	1.3	122.79	33.017	-111.9611	15955.1
693	-3.03	-1.16	148.88	33.017	-111.9609	15955.1
694	0.89	0.22	105.58	33.017	-111.9607	15955.1
695	-6.99	-1.48	43.8	33.0169	-111.9606	15955.1
696	-4.4	-0.4	32.43	33.0169	-111.9604	15955.1
697	-4.26	1.62	34.35	33.017	-111.9603	15955.1
698	-1.66	-1.04	8.13	33.017	-111.9601	15955.1
699	-2.68	2.06	-81.99	33.017	-111.96	15955.1
700	-4.07	-2.24	-157.13	33.017	-111.9598	15955.1
701	0.85	-1.91	171.79	33.0169	-111.9596	15955.1
702	0	0	177.95	33.0169	-111.9594	15955.1
703	-3.89	-1.94	-103.29	33.0169	-111.9592	15955.1
704	-8.85	-2.55	-82.93	33.0169	-111.9591	15955.1
705	-3.61	2.16	-53.89	33.0169	-111.9589	15955.1
706	1.82	1.36	-7.02	33.0169	-111.9587	15955.1
707	-4.52	-0.23	-81.87	33.0169	-111.9583	16071.8
708	-5.05	-0.23	105.22	33.0168	-111.958	16071.8
709	-7.4	-0.98	78.15	33.0168	-111.9578	16071.8
710	-3.59	0.96	53.03	33.0167	-111.9576	16071.8
711	-5.13	0.67	15.3	33.0167	-111.9573	16071.8
712	0	-1.05	5.78	33.0167	-111.9571	16071.8
713	-2.72	1.25	-59.93	33.0166	-111.9569	16071.8
714	-2.73	-2.1	133.98	33.0166	-111.9567	16071.8
715	-5.62	-3.24	50.7	33.0166	-111.9565	16071.8
716	-2.7	-1.58	17.7	33.0165	-111.9563	16071.8
717	-6.01	1.38	17.23	33.0165	-111.956	16071.8
718	-6.67	0.69	32.3	33.0164	-111.9558	16071.8
719	0	-2.47	1.13	33.0164	-111.9557	16071.8
720	-4.95	-0.45	-31.81	33.0163	-111.9552	16071.8
721	-3.13	-0.89	-34.44	33.0162	-111.955	16071.8
722	-5.17	-0.67	-22.34	33.0162	-111.9548	16071.8
723	-6.26	0.23	32.75	33.0161	-111.9546	16071.8
724	-4.27	0	124.96	33.0161	-111.9545	16071.8
725	0.67	3.78	-43.2	33.0161	-111.9543	16071.8
726	1.46	2.92	60.44	33.0161	-111.9541	16071.8
727	-6.9	1.42	56.23	33.016	-111.9539	16071.8
728	-9.32	-1.69	80.84	33.016	-111.9536	16071.8
729	-1.33	-0.66	-107.1	33.016	-111.9534	16071.8
730	-4.26	3.58	45.81	33.016	-111.9532	16071.8
731	-1.02	1.84	175.56	33.016	-111.953	16071.8
732	-6.67	2.79	-56.23	33.016	-111.9528	16071.8
733	-1.16	4.42	43.22	33.0159	-111.9527	16071.8
734	-3.46	-2.3	151.25	33.0159	-111.9523	16250.8
735	0.21	4.35	-66.69	33.0159	-111.9521	16250.8
736	-2.99	-0.43	31.44	33.0159	-111.9519	16250.8
737	-3.19	4.55	84.52	33.0158	-111.9516	16250.8
738	0	1.58	141.76	33.0158	-111.9514	16250.8
739	-2.91	-3.13	138.04	33.0158	-111.9512	16250.8
740	-0.44	0.66	137.39	33.0157	-111.9511	16250.8
741	-7.75	1.21	177.91	33.0157	-111.9509	16250.8
742	6.76	0.21	0.06	33.0157	-111.9507	16250.8
743	-1.6	1	45.39	33.0156	-111.9505	16250.8
744	-8.64	-2.6	20.21	33.0156	-111.9503	16250.8
745	0.22	0	122.4	33.0156	-111.9501	16250.8
746	-5.39	2.8	-33.93	33.0155	-111.9498	16250.8
747	-5.93	3.88	45.82	33.0155	-111.9496	16250.8
748	-6.83	-1.07	128.3	33.0154	-111.9495	16250.8
749	-2.79	-5.8	123.93	33.0154	-111.9491	16339.4
750	-2.98	0.85	-14.08	33.0154	-111.9489	16339.4
751	-0.77	2.71	-160.13	33.0154	-111.9487	16339.4
752	-4.45	2.11	129.67	33.0154	-111.9485	16339.4
753	0.23	1.15	65	33.0153	-111.9482	16339.4
754	-8.89	6.24	46.89	33.0153	-111.948	16339.4
755	-4.18	-3.38	133.6	33.0153	-111.9478	16339.4
756	-8.01	-3.23	174.89	33.0152	-111.9476	16339.4
757	-4.24	-1.41	114.13	33.0152	-111.9475	16339.4
758	-0.83	-4.13	43.5	33.0152	-111.9473	16339.4
759	-0.78	1.76	-45.33	33.0151	-111.9471	16339.4
760	-2.81	-4.53	-111.47	33.0151	-111.9469	16339.4
761	-0.23	4.12	80.97	33.015	-111.9467	16339.4
762	-4.87	2.11	21.5	33.015	-111.9464	16339.4
763	-2.51	0.58	45.49	33.0149	-111.9463	16339.4
764	-1.52	-4.56	13.16	33.0149	-111.946	16425.8
765	-3.52	3.28	-21.94	33.0148	-111.9458	16425.8
766	4.78	2.78	3.74	33.0148	-111.9456	16425.8
767	-8.27	-3.33	-16.81	33.0147	-111.9454	16425.8
768	-2.05	-5.46	-138.24	33.0146	-111.9452	16425.8
769	-1.76	-4.6	132.37	33.0145	-111.945	16425.8
770	-4	2.4	68.21	33.0145	-111.9449	16425.8
771	-6.74	-0.77	31.31	33.0145	-111.9447	16425.8
772	-0.67	2.45	-7.96	33.0144	-111.9446	16425.8
773	-2.58	6.54	-52.96	33.0144	-111.9445	16425.8
774	-2.64	6.67	162.04	33.0143	-111.9443	16425.8
775	-3.29	0.39	80.38	33.0143	-111.9441	16425.8
776	-1.52	1.09	50.43	33.0142	-111.944	16425.8
777	-4.64	8.32	41.3	33.0141	-111.9438	16425.8
778	-4.37	5.3	49.34	33.0139	-111.9435	16518.9
779	1.8	0	27.38	33.0139	-111.9434	16518.9
780	-2.09	0.93	-19.85	33.0139	-111.9433	16518.9
781	-7.28	1.92	103.68	33.0139	-111.9431	16518.9
782	-8.1	1.28	77.25	33.0138	-111.9429	16518.9
783	-1.95	1.75	49.41	33.0137	-111.9428	16518.9
784	-4.93	1.79	16.25	33.0136	-111.9426	16518.9
785	-4.66	3.24	10.65	33.0135	-111.9425	16518.9
786	-6.44	-0.57	75.34	33.0134	-111.9424	16518.9
787	-5.16	0.86	101.2	33.0134	-111.9423	16518.9
788	-2.72	-2.94	96.86	33.0134	-111.9422	16518.9
789	-3.17	-5.26	80.67	33.0134	-111.942	16518.9
790	-5.04	0.63	93.07	33.0133	-111.9418	16518.9
791	1.31	-0.87	96.42	33.0133	-111.9417	16518.9
792	0.47	3.07	14.16	33.0132	-111.9415	16518.9
793	-7.15	-0.59	-11.31	33.0132	-111.9409	16518.9
794	-2.14	0.43	21.51	33.0132	-111.9408	16518.9
795	2.05	-7.93	4.75	33.0132	-111.9406	16518.9
796	2.25	-13.45	-23.33	33.0132	-111.9404	16518.9
797	-2.88	-1.65	-120.05	33.0132	-111.9402	16518.9
798	-3.04	-3.5	157.04	33.0131	-111.9401	16518.9
799	1	-6.45	72.43	33.013	-111.9399	16518.9
800	5.06	-1.1	34.43	33.013	-111.9398	16518.9
801	-0.22	-3.14	-27.82	33.0129	-111.9396	16518.9
802	6.79	0.9	166.85	33.0129	-111.9395	16518.9
803	0.85	2.34	103.3	33.0129	-111.9393	16518.9
804	-6.12	-1.97	117.81	33.0128	-111.9392	16518.9
805	-5.8	0.43	77.21	33.0128	-111.9391	16518.9
806	-0.49	0.98	35.61	33.0127	-111.9391	16518.9
807	0.95	4.72	12.49	33.0127	-111.9389	16814.1
808	0	-8.06	-25.49	33.0127	-111.9388	16814.1
809	1.38	4.59	124.47	33.0126	-111.9386	16814.1
810	-0.83	0	46.6	33.0126	-111.9385	16814.1
811	-4.02	0.76	-33.52	33.0125	-111.9384	16814.1
812	3.09	-0.21	-146.98	33.0125	-111.9383	16814.1
813	-4.31	-4.98	125.06	33.0124	-111.9382	16814.1
814	6.08	0.22	25.08	33.0123	-111.9381	16814.1
815	2.21	-2.21	-121.75	33.0123	-111.938	16814.1
816	2.1	0.7	141.85	33.0123	-111.9378	16814.1
817	0	-0.91	127.74	33.0123	-111.9377	16814.1
818	-4.2	-1	127.1	33.0123	-111.9376	16814.1
819	1.02	-0.81	-176.21	33.0122	-111.9375	16814.1
820	-7.18	0.9	-100.61	33.0122	-111.9375	16814.1
821	4.8	1.6	8.78	33.0121	-111.9374	16814.1
822	-5.88	-1.09	70.64	33.0121	-111.9372	16814.1
823	-1.76	0.44	106.64	33.0121	-111.937	16814.1
824	-2.06	-3.43	157.23	33.0121	-111.9369	16814.1
825	0	-2.33	-119.76	33.0121	-111.9368	16814.1
826	-0.78	-1.37	-108.6	33.0121	-111.9367	16814.1
827	-8.16	-3.05	-170	33.012	-111.9367	16814.1
828	-3.8	-3.35	133.26	33.012	-111.9366	16814.1
829	-6.7	0.23	148.05	33.012	-111.9365	16814.1
830	-4.02	1.56	-82.59	33.0119	-111.9364	16814.1
831	-6.79	1.81	-4.14	33.0119	-111.9363	16814.1
832	-7.82	0.45	37.04	33.0119	-111.9362	16814.1
833	3.4	1.91	169.63	33.0119	-111.9361	16814.1
834	-2.47	0.82	-31.31	33.0119	-111.936	16814.1
835	-2.24	0	33.97	33.012	-111.9359	16814.1
836	-2	-2	102.07	33.0119	-111.9358	16975.5
837	-2.12	-5.29	105.8	33.0119	-111.9357	16975.5
838	-2.31	-0.84	46.4	33.0119	-111.9355	16975.5
839	-6.41	-1.54	13.6	33.0119	-111.9354	16975.5
840	-7.56	0.71	9.6	33.0119	-111.9353	16975.5
841	-5.15	0.9	29.55	33.0119	-111.9352	16975.5
842	-7.28	-1.45	35.33	33.0118	-111.9351	16975.5
843	-0.43	-0.22	19.03	33.0118	-111.935	16975.5
844	0.46	-3.01	46.65	33.0118	-111.935	16975.5
845	-3.32	0	44.13	33.0118	-111.9349	16975.5
846	-6.83	0.47	30.96	33.0117	-111.9348	16975.5
847	-9.06	1.76	55.36	33.0117	-111.9347	16975.5
848	-5.12	2.77	82.24	33.0117	-111.9346	16975.5
849	-2.26	-0.21	57.11	33.0117	-111.9345	16975.5
850	-3.67	-0.41	23.17	33.0117	-111.9345	16975.5
851	-2.96	0.63	-9.22	33.0116	-111.9342	16975.5
852	-3.17	0.21	2.75	33.0116	-111.9342	16975.5
853	-3.28	-0.21	-22.49	33.0116	-111.934	16975.5
854	-5.23	-0.42	-138.2	33.0116	-111.9339	16975.5
855	-3.02	-0.43	157.46	33.0116	-111.9338	16975.5
856	-2.22	1.77	137.55	33.0116	-111.9337	16975.5
857	-3.41	-0.68	130.16	33.0116	-111.9336	16975.5
858	-1.15	-3.9	107.6	33.0116	-111.9335	16975.5
859	-3.39	-1.21	109.42	33.0116	-111.9334	16975.5
860	-2.16	-0.96	164.88	33.0117	-111.9332	16975.5
861	-4.76	-2.85	162.2	33.0117	-111.9331	16975.5
862	-3.15	-1.21	132.06	33.0118	-111.933	16975.5
863	0.24	0.73	167.28	33.0118	-111.9328	16975.5
864	-4.26	-0.9	-175.27	33.0119	-111.9326	17158.8
865	-6.22	-3.21	119.18	33.012	-111.9324	17158.8
866	-4.62	1.26	134.81	33.012	-111.9323	17158.8
867	-3.52	-0.41	-56.43	33.012	-111.9322	17158.8
868	-0.87	1.74	19.8	33.012	-111.932	17158.8
869	-3.49	0.23	74.78	33.012	-111.9319	17158.8
870	0	-1.61	-146.35	33.0121	-111.9317	17158.8
871	-2.65	1.99	-63.61	33.0121	-111.9316	17158.8
872	-2.32	0	-36.64	33.0121	-111.9315	17158.8
873	-4.49	-1.63	17.71	33.0121	-111.9314	17158.8
874	-2.07	-1.03	75.62	33.0121	-111.9312	17158.8
875	-2.32	-1.68	82.76	33.0121	-111.9311	17158.8
876	-3.63	2.04	71.23	33.0121	-111.9309	17158.8
877	-1.41	0	107.71	33.0121	-111.9308	17158.8
878	-4.95	1.35	147.35	33.0121	-111.9305	17243.1
879	-0.82	-0.21	-75.5	33.0121	-111.9304	17243.1
880	-3.55	0	-19.11	33.0121	-111.9304	17243.1
881	-1.29	3.35	-1.88	33.0121	-111.9302	17243.1
882	-1.26	1.26	13.72	33.0121	-111.9301	17243.1
883	-9.93	3.51	41.26	33.0121	-111.93	17243.1
884	-1.05	-1.88	148.75	33.0121	-111.9299	17243.1
885	-5.27	4.44	-130.14	33.0121	-111.9298	17243.1
886	0.2	-4.43	-36.13	33.0122	-111.9297	17243.1
887	-1.03	-1.65	-94.75	33.0122	-111.9296	17243.1
888	-9.61	1.11	-121.12	33.0122	-111.9295	17243.1
889	-1.11	0.22	18.65	33.0122	-111.9293	17243.1
890	-1.3	0.65	97.7	33.0122	-111.9292	17243.1
891	-5.44	-3.13	136.49	33.0123	-111.9291	17243.1
892	-3.14	1.79	-177.26	33.0123	-111.9289	17243.1
893	0.91	-0.68	165.4	33.0124	-111.9286	17243.1
894	-5.8	-2	83	33.0124	-111.9285	17243.1
895	-4.23	-3.33	101.49	33.0125	-111.9284	17243.1
896	-1.87	-0.47	150.12	33.0125	-111.9283	17243.1
897	-1.21	-2.91	144.68	33.0125	-111.9282	17243.1
898	0.45	-0.23	54.54	33.0125	-111.9281	17243.1
899	3.54	-2.08	-108.97	33.0125	-111.9281	17243.1
900	-5.27	0	64.76	33.0126	-111.9279	17243.1
901	-0.8	1.6	-12.03	33.0126	-111.9278	17243.1
902	-3.46	0.2	-132.81	33.0126	-111.9277	17243.1
903	-1.25	0.83	124.52	33.0126	-111.9276	17243.1
904	1.1	0.88	46.04	33.0126	-111.9275	17243.1
905	-4.01	-2.89	-123.98	33.0126	-111.9274	17243.1
906	-5.36	-0.89	71.32	33.0126	-111.9272	17243.1
907	-4.78	0.65	6.69	33.0126	-111.9271	17243.1
908	-4.54	-0.45	-65.64	33.0127	-111.9268	17405.6
909	-0.23	1.61	154	33.0128	-111.9267	17405.6
